"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"152","05-31",NA,29.79,13.57,20.13,16.24,30.82,20.99,19.42,50.62,64.34,NA,NA,NA,NA,NA,NA,"United Kingdom"
"153","06-01",NA,25.38,23.15,19.33,13.6,28.57,21.91,18.73,52.61,65.06,NA,NA,NA,NA,NA,NA,"United Kingdom"
"154","06-02",NA,20.6,33.18,19.33,6.63,27.63,21.77,18.42,56.11,64.7,NA,NA,NA,NA,NA,NA,"United Kingdom"
"155","06-03",NA,13.14,33.18,19.33,2.5,26.56,24.32,18.16,57.77,65.28,NA,NA,NA,NA,NA,NA,"United Kingdom"
"156","06-04",NA,8.03,25.83,10.84,1.85,27.49,27.13,18.91,57.03,64.95,NA,NA,NA,NA,NA,NA,"United Kingdom"
"157","06-05",NA,3.44,23.37,7.35,3.26,28.46,25.56,17.17,55.03,65.62,NA,NA,NA,NA,NA,NA,"United Kingdom"
"158","06-06",NA,0.57,26.75,12.08,5.47,27.66,24,14.21,53.95,67.25,NA,NA,NA,NA,NA,NA,"United Kingdom"
"159","06-07",NA,5.85,26.75,13.57,5.47,27.4,22.15,11.43,52.42,68.75,NA,NA,NA,NA,NA,NA,"United Kingdom"
"160","06-08",NA,11.63,28.42,14.72,2.63,26.5,19.43,10.19,52.22,67.84,NA,NA,NA,NA,NA,NA,"United Kingdom"
"161","06-09",NA,22.45,26.25,11.63,0.07,25.23,17.25,11.1,51.72,66.32,NA,NA,NA,NA,NA,NA,"United Kingdom"
"162","06-10",NA,32.85,21.3,11.01,0.07,24.86,18.34,12.71,50.86,65.38,NA,NA,NA,NA,NA,NA,"United Kingdom"
"163","06-11",NA,25.2,21.57,14.33,3.06,26.14,20.37,13.26,47.96,65.58,NA,NA,NA,NA,NA,NA,"United Kingdom"
"164","06-12",NA,12.1,33.63,14.33,5.22,28.88,19.78,11.23,44.72,65.5,NA,NA,NA,NA,NA,NA,"United Kingdom"
"165","06-13",NA,6.23,36.42,14.33,14.06,30.5,18.27,13.36,42.15,66.57,NA,NA,NA,NA,NA,NA,"United Kingdom"
"166","06-14",NA,7.56,42.46,20.7,22.16,31.86,21.75,16.86,37.51,67.27,NA,NA,NA,NA,NA,NA,"United Kingdom"
"167","06-15",NA,19.02,55.09,27.07,20.54,32.64,25.72,17.85,36.93,67.83,NA,NA,NA,NA,NA,NA,"United Kingdom"
"168","06-16",NA,28.23,67.07,29.97,18.45,32.86,28.35,21.14,37.37,66.16,NA,NA,NA,NA,NA,NA,"United Kingdom"
"169","06-17",NA,36.64,70.62,40.89,20.02,35.45,31.16,23.59,36.71,65.07,NA,NA,NA,NA,NA,NA,"United Kingdom"
"170","06-18",NA,29,70.62,49.15,17.82,42.79,32.15,25.44,34.76,63.88,NA,NA,NA,NA,NA,NA,"United Kingdom"
"171","06-19",NA,29.29,70.62,54.89,11.85,45.77,33.35,25.87,33.48,63.72,NA,NA,NA,NA,NA,NA,"United Kingdom"
"172","06-20",NA,29.29,70.62,58.61,12.39,48.22,36.2,25.47,32.86,65.94,NA,NA,NA,NA,NA,NA,"United Kingdom"
"173","06-21",NA,26.01,76.12,68.88,14.94,49.1,37.49,26.97,33.11,68.79,NA,NA,NA,NA,NA,NA,"United Kingdom"
"174","06-22",NA,30.78,88.15,78.92,18.5,49.16,38.08,27.84,33.87,70.09,NA,NA,NA,NA,NA,NA,"United Kingdom"
"175","06-23",NA,43.44,97.48,84.74,17.39,48.99,41.84,31.21,36.95,69.75,NA,NA,NA,NA,NA,NA,"United Kingdom"
"176","06-24",NA,54.51,100,91.05,17.39,50.15,43.44,34.43,36.54,69.65,NA,NA,NA,NA,NA,NA,"United Kingdom"
"177","06-25",NA,58.08,99.95,95.48,19.9,52.13,45.73,35.31,36.1,69.84,NA,NA,NA,NA,NA,NA,"United Kingdom"
"178","06-26",NA,66.93,100,95.48,22.2,54.11,48.41,35.94,36.44,70.19,NA,NA,NA,NA,NA,NA,"United Kingdom"
"179","06-27",NA,63.44,93.36,95.48,23.73,55.65,48.39,35.12,36.8,72.46,NA,NA,NA,NA,NA,NA,"United Kingdom"
"180","06-28",NA,68.82,80.97,95.48,32.22,56.14,49.23,32.68,37.43,74.51,NA,NA,NA,NA,NA,NA,"United Kingdom"
"181","06-29",NA,68.82,86.39,95.48,32.22,55.54,45.12,31.75,36.83,75.34,NA,NA,NA,NA,NA,NA,"United Kingdom"
"182","06-30",NA,73.6,94.77,92.69,37.3,53.76,43.81,32.88,37.61,67.81,NA,NA,NA,NA,NA,NA,"United Kingdom"
"183","07-01",NA,75.49,93.16,84.72,34.11,54.86,44.98,35.87,37.78,77.78,NA,NA,NA,NA,NA,NA,"United Kingdom"
"184","07-02",NA,63.69,90.75,82.83,34.11,58.61,47,37.26,35.67,78.18,NA,NA,NA,NA,NA,NA,"United Kingdom"
"185","07-03",NA,55.96,83.64,82.83,38.11,62.26,46.33,37.4,33.87,79.62,NA,NA,NA,NA,NA,NA,"United Kingdom"
"186","07-04",NA,51.22,78.53,82.5,40.01,57.49,45.4,36.93,33.83,81.85,NA,NA,NA,NA,NA,NA,"United Kingdom"
"187","07-05",NA,52.01,77.39,84.11,38.4,57.7,43.76,36.27,35.02,84.25,NA,NA,NA,NA,NA,NA,"United Kingdom"
"188","07-06",NA,51.59,79.08,87.18,33.65,57.49,43.25,36.35,36.97,85.52,NA,NA,NA,NA,NA,NA,"United Kingdom"
"189","07-07",NA,59.28,80.55,82.46,29.55,57.01,44.16,37.77,40.11,84.65,NA,NA,NA,NA,NA,NA,"United Kingdom"
"190","07-08",NA,65.95,79.99,70.15,27.77,58.24,47.77,39.13,41.22,83.46,NA,NA,NA,NA,NA,NA,"United Kingdom"
"191","07-09",NA,69.42,72.47,66.7,20.65,61,51.25,39.19,40.55,83.03,NA,NA,NA,NA,NA,NA,"United Kingdom"
