"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"166","06-14",55.78,56.25,36.7,65.5,22.3,31.98,34.61,17.04,65.22,93.59,37.28,49.29,NA,17.04,93.59,47.13,"België"
"167","06-15",56,57.06,36.98,65.76,22.79,32.54,34.92,17.4,65.76,93.63,37.89,50.09,NA,17.4,93.63,47.57,"België"
"168","06-16",56.41,57.95,37.43,65.81,23.04,32.96,35.31,17.9,66.3,93.65,38.27,50.86,NA,17.9,93.65,47.99,"België"
"169","06-17",56.82,58.56,37.53,65.94,23.16,32.97,35.65,18.61,66.88,93.52,38.6,51.66,NA,18.61,93.52,48.32,"België"
"170","06-18",57.3,59.17,37.68,66.05,23.13,33.45,36.02,18.78,67.4,93.52,39.22,52.21,NA,18.78,93.52,48.66,"België"
"171","06-19",57.7,59.84,38.14,66.19,23.01,33.94,36.14,19.04,67.93,93.62,39.56,52.68,NA,19.04,93.62,48.98,"België"
"172","06-20",58.25,60.49,38.65,66.08,23.22,34.35,36.26,19.07,68.46,93.82,39.91,53.39,NA,19.07,93.82,49.33,"België"
"173","06-21",58.46,60.67,38.67,66.71,23,34.47,36.39,19.17,68.94,94.03,40.23,53.93,NA,19.17,94.03,49.56,"België"
"174","06-22",58.76,60.85,39.08,67.15,23.18,34.58,36,19.59,69.45,94.2,40.4,54.47,NA,19.59,94.2,49.81,"België"
"175","06-23",59.24,61.02,39.47,67.58,23.05,35.04,35.47,20.17,69.98,94.3,40.47,55.09,NA,20.17,94.3,50.07,"België"
"176","06-24",59.74,61.2,39.55,67.98,22.76,35.53,35.26,20.74,70.53,94.49,40.54,55.75,NA,20.74,94.49,50.34,"België"
"177","06-25",60.28,61.36,39.87,68.23,22.32,35.89,34.97,21.04,71.08,94.58,40.6,56.26,NA,21.04,94.58,50.54,"België"
"178","06-26",60.95,61.73,40.34,68.66,22.13,36.1,34.58,21.25,71.66,94.7,40.7,56.91,NA,21.25,94.7,50.81,"België"
"179","06-27",62.05,61.61,40.54,69.07,22.23,36.26,33.82,21.54,72.26,94.76,41.15,57.53,NA,21.54,94.76,51.07,"België"
"180","06-28",62.77,61.6,40.74,69.54,22.25,36.52,33.04,22.15,72.84,95.04,41.4,58.26,NA,22.15,95.04,51.35,"België"
"181","06-29",63.49,61.54,41.51,69.87,22.16,36.85,32.7,22.79,73.33,95.04,41.45,58.46,NA,22.16,95.04,51.6,"België"
"182","06-30",64.13,62.53,41.76,70.34,21.96,37.1,32.9,23.33,73.93,95.2,41.67,59.11,NA,21.96,95.2,52,"België"
"183","07-01",64.69,62.79,42.53,71.16,21.89,37.57,33.73,24.03,74.45,95.22,41.86,59.97,NA,21.89,95.22,52.49,"België"
"184","07-02",65.35,62.88,43.34,71.75,22.47,38.01,34.57,24.38,74.89,95.22,42.13,60.58,NA,22.47,95.22,52.96,"België"
