"","Maand_Dag","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Historical_Min","Historical_Max","Historical_Mean","Naam"
"159","06-07",27.29,29.7,30.27,26.06,23.97,12.25,15.12,11.91,21.99,47.81,37.06,41.45,NA,11.91,47.81,27.0733333333333,"LV"
"160","06-08",27.94,30.34,30.72,26.69,24.45,12.34,15.12,11.78,22.64,48.03,37.06,41.6,NA,11.78,48.03,27.3925,"LV"
"161","06-09",28.59,30.99,31.39,27.29,25,12.53,15.12,11.7,23.33,48.35,37.15,41.71,NA,11.7,48.35,27.7625,"LV"
"162","06-10",29.23,31.66,32.04,27.9,25.55,12.75,15.12,11.62,23.92,48.68,37.49,41.82,NA,11.62,48.68,28.1483333333333,"LV"
"163","06-11",29.85,32.31,32.66,28.47,26.13,13.04,15.12,11.51,24.5,49.02,38.01,41.95,NA,11.51,49.02,28.5475,"LV"
"164","06-12",30.53,32.96,33.28,29.05,26.75,13.33,15.12,11.39,25.11,49.37,38.53,42.08,NA,11.39,49.37,28.9583333333333,"LV"
"165","06-13",31.2,33.6,33.88,29.64,27.42,13.61,15.12,11.32,25.68,49.74,39.07,42.19,NA,11.32,49.74,29.3725,"LV"
"166","06-14",31.85,34.24,34.5,30.25,28.1,13.92,15.12,11.32,26.26,50.12,39.61,42.24,NA,11.32,50.12,29.7941666666667,"LV"
"167","06-15",32.49,34.88,35.13,30.89,28.71,14.19,15.12,11.32,26.86,50.46,40.15,42.34,NA,11.32,50.46,30.2116666666667,"LV"
"168","06-16",33.08,35.53,35.76,31.52,29.31,14.47,15.12,11.32,27.46,50.81,40.67,42.58,NA,11.32,50.81,30.6358333333333,"LV"
"169","06-17",33.67,36.21,36.39,32.13,29.89,14.78,15.12,11.32,27.94,51.15,41.21,42.83,NA,11.32,51.15,31.0533333333333,"LV"
"170","06-18",34.28,36.88,37,32.71,30.49,15.11,15.12,11.32,28.3,51.52,41.77,43.1,NA,11.32,51.52,31.4666666666667,"LV"
"171","06-19",34.95,37.56,37.62,33.3,31.13,15.43,15.12,11.32,28.64,51.97,42.32,43.36,NA,11.32,51.97,31.8933333333333,"LV"
"172","06-20",35.62,38.24,38.23,33.93,31.8,15.72,15.12,11.37,28.99,52.47,42.88,43.58,NA,11.37,52.47,32.3291666666667,"LV"
"173","06-21",36.29,38.91,38.84,34.59,32.49,16,15.12,11.51,29.33,52.99,43.4,43.75,NA,11.51,52.99,32.7683333333333,"LV"
"174","06-22",36.97,39.58,39.43,35.26,33.14,16.28,15.12,11.69,29.69,53.5,43.85,43.79,NA,11.69,53.5,33.1916666666667,"LV"
